,localizacao,title,url,valor
172,São Paulo -  SP,IPhone 6s 16 gigas ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-16-gigas-804061726,R$ 650
173,Florianópolis -  SC,iPhone  6,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-6-804061695,R$ 700
174,São Paulo -  SP,"IPhone 6, 16G branco",https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6-16g-branco-804061688,R$ 200
175,Teresina -  PI,10X Sem Juros Tv Box Smart 4k HD Wi-Fi Android ,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/audio-tv-video-e-fotografia/10x-sem-juros-tv-box-smart-4k-hd-wi-fi-android-803305849,R$ 250
176,São Paulo -  SP,IPhone 8 64 GB ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-8-64-gb-804061645,R$ 1.450
177,Fortaleza -  CE,IPhone 7 GOLD 128GB,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-7-gold-128gb-804061630,R$ 1.900
178,Juiz de Fora -  MG,Iphone 6,https://mg.olx.com.br/regiao-de-juiz-de-fora/celulares/iphone-6-804061607,R$ 250
179,São José dos Campos -  SP,IPhone 6s 16gb,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-6s-16gb-804061580,R$ 600
180,Bauru -  SP,Motorola one fusion,https://sp.olx.com.br/regiao-de-bauru-e-marilia/celulares/motorola-one-fusion-804061585,R$ 0
181,Brasília -  DF,iPhone 7 32GB ,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-7-32gb-804061549,R$ 1.600
182,Rio de Janeiro -  RJ,Vendo iPhone 7,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/vendo-iphone-7-804061531,R$ 1.900
183,Natal -  RN,iPhone 6 128gb,https://rn.olx.com.br/rio-grande-do-norte/celulares/iphone-6-128gb-804061462,R$ 850
184,Recife -  PE,IPhone 7 Plus 128gb red sem avarias bem conservado ,https://pe.olx.com.br/grande-recife/celulares/iphone-7-plus-128gb-red-sem-avarias-bem-conservado-804061409,R$ 2.700
185,Feira de Santana -  BA,IPhone 8 Plus red,https://ba.olx.com.br/regiao-de-feira-de-santana-e-alagoinhas/celulares/iphone-8-plus-red-804061404,R$ 3.000
186,Salvador -  BA,Iphone 7 - pra vender logo,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-pra-vender-logo-804061374,R$ 1.600
187,Guarapari -  ES,Iphone 11 Pro 256GB,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-11-pro-256gb-804061344,R$ 4.000
188,Araucária -  PR,Lampada espiã,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/moveis/lampada-espia-804061336,R$ 159
189,São Paulo -  SP,IPhone 7,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-7-804061300,R$ 1.500
190,São José de Ribamar -  MA,IPhone 7 128 GB,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-7-128-gb-804061269,R$ 1.000
191,São José de Ribamar -  MA,IPhone 7 128 GB,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-7-128-gb-804061269,R$ 1.000
192,Sorocaba -  SP,Vendo $$$,https://sp.olx.com.br/regiao-de-sorocaba/celulares/vendo-804061263,R$ 300
193,Curitiba -  PR,iPhone 6S impecável!,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-6s-impecavel-804061261,R$ 799
194,Biguaçu -  SC,"(Parcelado) Compre seu Terreno no Boleto, em até 150x ",https://sc.olx.com.br/florianopolis-e-regiao/terrenos/parcelado-compre-seu-terreno-no-boleto-em-ate-150x-794718694,R$ 150.000
195,Campos dos Goytacazes -  RJ,IPHONE 7 128GB,https://rj.olx.com.br/norte-do-estado-do-rio/celulares/iphone-7-128gb-802191225,R$ 1.599
196,Rio de Janeiro -  RJ,IPhone 7 Plus Prata na caixa,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-7-plus-prata-na-caixa-804061227,R$ 1.999
197,Rio de Janeiro -  RJ,Troco Em IPhone 7 Plus,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/troco-em-iphone-7-plus-804061211,R$ 980
198,Recife -  PE,Carregador portátil ,https://pe.olx.com.br/grande-recife/celulares/carregador-portatil-804061141,R$ 55
199,Brasília -  DF,Kit com 3 Capas Apple para Iphone 6S Plus,https://df.olx.com.br/distrito-federal-e-regiao/celulares/kit-com-3-capas-apple-para-iphone-6s-plus-804061142,R$ 29
200,Jundiaí -  SP,IPhone 11 Pro Max 256Gb - Novo e Lacrado - Somos Loja Física,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-11-pro-max-256gb-novo-e-lacrado-somos-loja-fisica-804061136,R$ 7.599
201,Paulínia -  SP,Iphone 6 32gb ,https://sp.olx.com.br/grande-campinas/celulares/iphone-6-32gb-804061041,R$ 600
202,Campina Grande -  PB,IPhone 7 plus 128 GB,https://pb.olx.com.br/paraiba/celulares/iphone-7-plus-128-gb-804061042,R$ 2.000
203,Rio de Janeiro -  RJ,IPhone XR 64gb,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-xr-64gb-804061034,R$ 3.000
204,Maceió -  AL,iPhone 7,https://al.olx.com.br/alagoas/celulares/iphone-7-804061005,R$ 1.400
205,Paulista -  PE,iPhone 6s de 128gb ,https://pe.olx.com.br/grande-recife/celulares/iphone-6s-de-128gb-804060998,R$ 800
206,Salvador -  BA,iPhone 6s 64gb (leia anúncio),https://ba.olx.com.br/grande-salvador/celulares/iphone-6s-64gb-leia-anuncio-804060968,R$ 1.100
207,Praia Grande -  SP,Iphone 8 plus red,https://sp.olx.com.br/baixada-santista-e-litoral-sul/celulares/iphone-8-plus-red-804060955,R$ 3.000
208,São Paulo -  SP,S20 Ultra,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/s20-ultra-804060909,R$ 5.500
209,Goiânia -  GO,iPhone 8 plus,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-plus-804060836,R$ 2.500
210,São José -  SC,Iphone 6s,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-6s-804060815,R$ 1.000
211,Trindade -  GO,Celular e tv,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/celular-e-tv-804061363,R$ 2.000
212,Marília -  SP,iPhone XR 64GB na garantia ,https://sp.olx.com.br/regiao-de-bauru-e-marilia/celulares/iphone-xr-64gb-na-garantia-804060800,R$ 3.200
213,Boa Vista -  RR,IPhone 7 Plus 256g,https://rr.olx.com.br/roraima/celulares/iphone-7-plus-256g-804060718,R$ 2.500
214,Jaboatão dos Guararapes -  PE,Capas de iPhone 6s ou 6,https://pe.olx.com.br/grande-recife/celulares/capas-de-iphone-6s-ou-6-804060671,R$ 60
215,São Paulo -  SP,IPhone 5s,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5s-804060630,R$ 250
216,Palhoça -  SC,Fone de ouvido QCY T5 Gamer!! 5 horas de música!!!,https://sc.olx.com.br/florianopolis-e-regiao/audio-tv-video-e-fotografia/fone-de-ouvido-qcy-t5-gamer-5-horas-de-musica-804060611,R$ 219
217,Maceió -  AL,IPhone 7 128 gb,https://al.olx.com.br/alagoas/celulares/iphone-7-128-gb-804060601,R$ 1.900
218,Maceió -  AL,V/T iPhone XR preto 64gb ler pf,https://al.olx.com.br/alagoas/celulares/v-t-iphone-xr-preto-64gb-ler-pf-804060585,R$ 3.150
219,Guarapari -  ES,IPhone 8 Leia descrição,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-8-leia-descricao-804060572,R$ 1.500
220,Belo Horizonte -  MG,IPhone 7 Plus 128Gb Preto,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-7-plus-128gb-preto-802988481,R$ 2.800
221,Marília -  SP,iPhone XR 128GB ,https://sp.olx.com.br/regiao-de-bauru-e-marilia/celulares/iphone-xr-128gb-804060519,R$ 3.400
222,Gurinhém -  PB,IPhone 8 64gb seminovo preto e branco aceito cartão 12x,https://pb.olx.com.br/paraiba/celulares/iphone-8-64gb-seminovo-preto-e-branco-aceito-cartao-12x-804060512,R$ 2.200
223,Salvador -  BA,IPhone 7 32/128GB aceitamos cartões,https://ba.olx.com.br/grande-salvador/celulares/iphone-7-32-128gb-aceitamos-cartoes-804060440,R$ 1.500
224,São Paulo -  SP,"Iphone SE 64G Completo 7X 100,00 ",https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-se-64g-completo-7x-100-00-804060410,R$ 599
225,Vila Velha -  ES,Vendo iPhone 7,https://es.olx.com.br/norte-do-espirito-santo/celulares/vendo-iphone-7-804060376,R$ 1.550
226,Joinville -  SC,Capinha para IPhone 7/8 normal,https://sc.olx.com.br/norte-de-santa-catarina/celulares/capinha-para-iphone-7-8-normal-804060320,R$ 20
227,Araucária -  PR,Multimidia,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/audio-tv-video-e-fotografia/multimidia-804060314,R$ 319
228,Parauapebas -  PA,Iphone 6s 32 gigas,https://pa.olx.com.br/regiao-de-maraba/celulares/iphone-6s-32-gigas-804060297,R$ 1.000
229,São Paulo -  SP,IPhone 11 novo sem problema,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-11-novo-sem-problema-804060290,R$ 4.000
230,Salvador -  BA,"Troca de Bateria iPhone 6s, 6 Plus, 7 - Assistência Técnica Apple Pituba",https://ba.olx.com.br/grande-salvador/celulares/troca-de-bateria-iphone-6s-6-plus-7-assistencia-tecnica-apple-pituba-804060233,R$ 150
231,Brasília -  DF,COD-AM286 Módulo Bluetooth 4.0 Hm-10 Ble Serial Cc2541 Hm10 Arduino Robotica,https://df.olx.com.br/distrito-federal-e-regiao/computadores-e-acessorios/cod-am286-modulo-bluetooth-4-0-hm-10-ble-serial-cc2541-hm10-arduino-robotica-659910904,R$ 35
232,Ribeirão Preto -  SP,IPhone 128GB na Garantia,https://sp.olx.com.br/regiao-de-ribeirao-preto/celulares/iphone-128gb-na-garantia-804060198,R$ 3.400
233,São Paulo -  SP,IPhone 5c 8g,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5c-8g-804060208,R$ 230
234,Osasco -  SP,Ps4 1 tera completo 3 controles ,https://sp.olx.com.br/sao-paulo-e-regiao/videogames/ps4-1-tera-completo-3-controles-804060186,R$ 2.500
235,Salvador -  BA,Xaiomi note 7 64 giga novo edição limitada,https://ba.olx.com.br/grande-salvador/celulares/xaiomi-note-7-64-giga-novo-edicao-limitada-804060181,R$ 850
236,Igarassu -  PE,iPhone 7 32GB,https://pe.olx.com.br/grande-recife/celulares/iphone-7-32gb-804060132,R$ 1.800
237,Serra -  ES,Fonte Corsair CX 550w 80 plus bronze ,https://es.olx.com.br/norte-do-espirito-santo/computadores-e-acessorios/fonte-corsair-cx-550w-80-plus-bronze-804060112,R$ 400
238,Rio de Janeiro -  RJ,iPhone 8,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-804060021,R$ 1.000
239,Manaus -  AM,iPhone X,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-x-804060006,R$ 2.900
240,Guarulhos -  SP,IPhone 5 SE 16 GB,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-5-se-16-gb-804060007,R$ 400
241,Porto Velho -  RO,IPhone 8 Plus iCloud livre Rose,https://ro.olx.com.br/rondonia/celulares/iphone-8-plus-icloud-livre-rose-804059975,R$ 2.600
242,Serra -  ES,IPhone 6s Plus leia a descrição com atenção!,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-6s-plus-leia-a-descricao-com-atencao-804059894,R$ 500
243,São Paulo -  SP,IPhone 6s Plus 64gb,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-plus-64gb-804059877,R$ 700
244,Aracaju -  SE,"Asus ZenFone maxshot , 3 cameras",https://se.olx.com.br/sergipe/celulares/asus-zenfone-maxshot-3-cameras-804059860,R$ 1.300
245,Pouso Alegre -  MG, iPhone 4s usado 8gb de memória,https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/celulares/iphone-4s-usado-8gb-de-memoria-804059803,R$ 380
246,Campinas -  SP,IPhone 5 para Retirada,https://sp.olx.com.br/grande-campinas/celulares/iphone-5-para-retirada-804059771,R$ 300
247,Sarandi -  PR,IPhone 6s gold 64 GB,https://pr.olx.com.br/regiao-de-maringa/celulares/iphone-6s-gold-64-gb-804059768,R$ 1.100
248,São Paulo -  SP,Vendo iphone 11 64 GB caixa lacrado ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/vendo-iphone-11-64-gb-caixa-lacrado-804059740,R$ 4.100
249,Campo Largo -  PR,IPhone 6s 128gb,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/celulares/iphone-6s-128gb-804059743,R$ 940
250,São Mateus -  ES,Vendo ou troco iPhone 8 Plus ,https://es.olx.com.br/norte-do-espirito-santo/celulares/vendo-ou-troco-iphone-8-plus-804059718,R$ 2.700
251,Maceió -  AL,Iphone 7,https://al.olx.com.br/alagoas/celulares/iphone-7-804059675,R$ 1.400
252,Olinda -  PE,iPhone 8 Plus ,https://pe.olx.com.br/grande-recife/celulares/iphone-8-plus-804059674,R$ 1.900
253,Brasília -  DF,IPhone 8 Plus 64 GB,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-plus-64-gb-801135998,R$ 2.600
254,Valparaíso De Goiás -  DF,IPHONE XS MAX 64g,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-xs-max-64g-804059658,R$ 3.700
255,Senador Canedo -  GO,IPhone 7 Black 32 GB,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-7-black-32-gb-804059615,R$ 1.300
256,Maceió -  AL,A10s,https://al.olx.com.br/alagoas/celulares/a10s-804059618,R$ 650
257,Manaus -  AM,Vendo dois iPhone 6 g  530reais ,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-dois-iphone-6-g-530reais-804059606,R$ 530
258,Senador Canedo -  GO,IPhone 8 64 GB Silver,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-64-gb-silver-804059609,R$ 1.900
259,São José dos Campos -  SP,Xbox one s + tv lg /troco por pc gamer completo ou iPhone X pra cima,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/videogames/xbox-one-s-tv-lg-troco-por-pc-gamer-completo-ou-iphone-x-pra-cima-804059482,R$ 2.700
260,Embu das Artes -  SP,IPhone 8 Plus,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-8-plus-804059469,R$ 2.800
261,São Luís -  MA,Iphone 7 plus 32gb rose,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-7-plus-32gb-rose-804059457,R$ 2.100
262,Salvador -  BA,IPhone 8 Plus rose,https://ba.olx.com.br/grande-salvador/celulares/iphone-8-plus-rose-804059458,R$ 2.500
263,Araucária -  PR,Camera ip,https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/videogames/camera-ip-804059429,R$ 209
264,Manaus -  AM,"iPhone 7 RED 128 GB 1650,00",https://am.olx.com.br/regiao-de-manaus/celulares/iphone-7-red-128-gb-1650-00-804059421,R$ 1.650
265,Palmas -  TO,iPhone 8 Plus 128 GB,https://to.olx.com.br/tocantins/celulares/iphone-8-plus-128-gb-804059321,R$ 2.850
266,Fortaleza -  CE,iPhone 7 plus,https://ce.olx.com.br/fortaleza-e-regiao/celulares/iphone-7-plus-804059304,R$ 2.000
267,Manaus -  AM,iPhone 7 ,https://am.olx.com.br/regiao-de-manaus/celulares/iphone-7-804059299,R$ 1.890
268,Campinas -  SP,IPhone 5s para Retirada,https://sp.olx.com.br/grande-campinas/celulares/iphone-5s-para-retirada-804059289,R$ 300
269,Palhoça -  SC,iPhone 11 128GB (Preto e branco) ,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-11-128gb-preto-e-branco-804059269,R$ 4.980
270,Serra -  ES,Cabo Usb 3 em 1 (NOVO),https://es.olx.com.br/norte-do-espirito-santo/computadores-e-acessorios/cabo-usb-3-em-1-novo-804059240,R$ 25
271,Vitória -  ES,IPhone 7 Rose 128GB,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-7-rose-128gb-804059221,R$ 1.750
272,Itajaí -  SC,XS 64gb Gold GARANTIA,https://sc.olx.com.br/norte-de-santa-catarina/celulares/xs-64gb-gold-garantia-804059204,R$ 3.350
273,São Luís -  MA,iPhone 7 128Gb,https://ma.olx.com.br/regiao-de-sao-luis/celulares/iphone-7-128gb-804059188,R$ 1.700
274,Abreu e Lima -  PE,IPhone 128 gb novo poucas marcas de uso,https://pe.olx.com.br/grande-recife/celulares/iphone-128-gb-novo-poucas-marcas-de-uso-804059120,R$ 1.200
275,São José -  SC,IPhone 8 Plus Gold até em 12x,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-8-plus-gold-ate-em-12x-804059110,R$ 2.850
276,Guarulhos -  SP,Iphone 6,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6-804058970,R$ 850
277,São José dos Campos -  SP,IPhone 6s 128gb,https://sp.olx.com.br/vale-do-paraiba-e-litoral-norte/celulares/iphone-6s-128gb-804058973,R$ 1.250
278,Mazagão -  AP,IPhone 5s,https://ap.olx.com.br/amapa/celulares/iphone-5s-804058916,R$ 500
279,Sumaré -  SP,iPhone 6 plus 128 gigas,https://sp.olx.com.br/grande-campinas/celulares/iphone-6-plus-128-gigas-804058909,R$ 1.100
280,Vitória -  ES,Vendo iPhone 6s,https://es.olx.com.br/norte-do-espirito-santo/celulares/vendo-iphone-6s-804059525,R$ 700
281,Floresta -  PR,Iphone 7 plus 64GB,https://pr.olx.com.br/regiao-de-maringa/celulares/iphone-7-plus-64gb-804058839,R$ 2.550
282,Nossa Senhora do Socorro -  SE,iPhone 6s 16 g rose,https://se.olx.com.br/sergipe/celulares/iphone-6s-16-g-rose-804058819,R$ 800
283,Teresina -  PI,Smartwatch IWO 12,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/celulares/smartwatch-iwo-12-804058806,R$ 530
284,Carapicuíba -  SP,Iphone 6s para retirada de peças ,https://sp.olx.com.br/sao-paulo-e-regiao/celulares/iphone-6s-para-retirada-de-pecas-804058773,R$ 250
285,Belém -  PA,IPhone 7 32g black seminovo,https://pa.olx.com.br/regiao-de-belem/celulares/iphone-7-32g-black-seminovo-804058713,R$ 1.600
286,Salvador -  BA,IPhone 8 Plus 64/256GB Aceitamos cartões,https://ba.olx.com.br/grande-salvador/celulares/iphone-8-plus-64-256gb-aceitamos-cartoes-804058688,R$ 2.900
287,Brasília -  DF,iPhone 8 Plus Dourado 128GB,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-plus-dourado-128gb-804058616,R$ 3.200
288,Itajaí -  SC,Lindo Audi Q5 Ambiente 2.0 Tfsi Quattro 2012,https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/lindo-audi-q5-ambiente-2-0-tfsi-quattro-2012-697412234,R$ 79.900
289,Sumaré -  SP,Iphone Se ,https://sp.olx.com.br/grande-campinas/celulares/iphone-se-804058574,R$ 80
290,Piracicaba -  SP,Iphone ,https://sp.olx.com.br/grande-campinas/celulares/iphone-804058498,R$ 350
291,Salvador -  BA,IPhone 8 Plus preto 64gb,https://ba.olx.com.br/grande-salvador/celulares/iphone-8-plus-preto-64gb-789219223,R$ 2.500
292,São José -  SC,Iphone se Rose ,https://sc.olx.com.br/florianopolis-e-regiao/celulares/iphone-se-rose-804058427,R$ 100
293,Anápolis -  GO,IPhone 6 64 GB,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-6-64-gb-804058415,R$ 650
294,Manaus -  AM,Vendo iphone 7 plus 256gb,https://am.olx.com.br/regiao-de-manaus/celulares/vendo-iphone-7-plus-256gb-804058409,R$ 2.300
295,Brasília -  DF,Celular A 21s,https://df.olx.com.br/distrito-federal-e-regiao/celulares/celular-a-21s-804058323,R$ 1.800
296,Belo Horizonte -  MG,Notebook Sony Vaio i5 + SSD Barato!!! Pra Sair Hoje *,https://mg.olx.com.br/belo-horizonte-e-regiao/computadores-e-acessorios/notebook-sony-vaio-i5-ssd-barato-pra-sair-hoje-804058263,R$ 1.900
297,João Pessoa -  PB,iPhone 11 128gb Red,https://pb.olx.com.br/paraiba/celulares/iphone-11-128gb-red-804058243,R$ 4.500
298,Cariacica -  ES,Cabo de dados carregador turbo lightning iphone Kimaster CB702X,https://es.olx.com.br/norte-do-espirito-santo/celulares/cabo-de-dados-carregador-turbo-lightning-iphone-kimaster-cb702x-790040591,R$ 15
299,Nossa Senhora do Socorro -  SE,iPhone 7 Plus 32g preto,https://se.olx.com.br/sergipe/celulares/iphone-7-plus-32g-preto-804058177,R$ 2.150
300,Luziânia -  DF,Iphone 8 Plus Red Edition,https://df.olx.com.br/distrito-federal-e-regiao/celulares/iphone-8-plus-red-edition-804058103,R$ 2.550
301,Casimiro de Abreu -  RJ,IPhone 7 Plus,https://rj.olx.com.br/norte-do-estado-do-rio/celulares/iphone-7-plus-804058098,R$ 1.780
302,São José -  SC,"Conectores de carga a partir de R$ 1,50",https://sc.olx.com.br/florianopolis-e-regiao/celulares/conectores-de-carga-a-partir-de-r-1-50-804058100,R$ 1
303,Salvador -  BA,"Troca de Tela Display iPhone 7, 6s, 6s Plus - Assistência Técnica Especializada Apple ",https://ba.olx.com.br/grande-salvador/celulares/troca-de-tela-display-iphone-7-6s-6s-plus-assistencia-tecnica-especializada-apple-804058095,R$ 230
304,Belo Horizonte -  MG,IPHONE 11 RED ANATEL NOVO COM 1 ANO DE GARANTIA ,https://mg.olx.com.br/belo-horizonte-e-regiao/celulares/iphone-11-red-anatel-novo-com-1-ano-de-garantia-804058037,R$ 4.300
305,Rio de Janeiro -  RJ,"Venda ou troca por PC gamer, Ps4 Slim 1 controle, 2 jogos",https://rj.olx.com.br/rio-de-janeiro-e-regiao/videogames/venda-ou-troca-por-pc-gamer-ps4-slim-1-controle-2-jogos-804057981,R$ 2.000
306,Rio de Janeiro -  RJ,iPhone 8,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-804057963,R$ 1.000
307,Serra -  ES,IPhone 7 32g Semi-Novo,https://es.olx.com.br/norte-do-espirito-santo/celulares/iphone-7-32g-semi-novo-804057922,R$ 1.450
308,Rio de Janeiro -  RJ,iPhone 8 64 GB com acessórios na garantia Apple,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/iphone-8-64-gb-com-acessorios-na-garantia-apple-804057914,R$ 1.300
309,Teresina -  PI,10X Sem Juros Xiaomi Mi Tv Stick Full HD 8GB Preto,https://pi.olx.com.br/regiao-de-teresina-e-parnaiba/audio-tv-video-e-fotografia/10x-sem-juros-xiaomi-mi-tv-stick-full-hd-8gb-preto-804057876,R$ 349
310,Campinas -  SP,Relógio smartwatch f25 pro ,https://sp.olx.com.br/grande-campinas/celulares/relogio-smartwatch-f25-pro-779051781,R$ 199
311,Gravataí -  RS,IPhone 11 Black 128GB impecável,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/celulares/iphone-11-black-128gb-impecavel-802770525,R$ 4.899
312,Duque de Caxias -  RJ,Capas iPhone X/XS,https://rj.olx.com.br/rio-de-janeiro-e-regiao/celulares/capas-iphone-x-xs-804057772,R$ 80
313,Petrópolis -  RJ,Vendo ou troco iPhone X ,https://rj.olx.com.br/serra-angra-dos-reis-e-regiao/celulares/vendo-ou-troco-iphone-x-804057723,R$ 3.100
314,Maceió -  AL,iPhone 7 ,https://al.olx.com.br/alagoas/celulares/iphone-7-804057707,R$ 1.400
315,Salvador -  BA,Case Iphone 8 Feel Good ?,https://ba.olx.com.br/grande-salvador/celulares/case-iphone-8-feel-good-804057634,R$ 10
316,Itajaí -  SC,IPhone 11 128gb LACRADO,https://sc.olx.com.br/norte-de-santa-catarina/celulares/iphone-11-128gb-lacrado-804057605,R$ 4.999
317,Montes Claros -  MG,iPhone XS MAX,https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/celulares/iphone-xs-max-804057606,R$ 4.500
318,Aparecida de Goiânia -  GO,iPhone 8 Plus ,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-plus-804057597,R$ 2.750
319,Goiânia -  GO,IPhone 11 Pro Max 64gb cinza- espacial,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-11-pro-max-64gb-cinza-espacial-803592089,R$ 6.500
320,Aparecida de Goiânia -  GO,Iphone 8 64 Gb,https://go.olx.com.br/grande-goiania-e-anapolis/celulares/iphone-8-64-gb-804057580,R$ 1.790
